0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
30,36.6666666666667,33.3333333333333,6,1,3,0,2,1,3,1,1,4,0,2,1,0,2,2,0,1,5,0,F
30,36.6666666666667,33.3333333333333,6,1,3,1,2,1,3,1,2,3,0,2,1,0,2,2,0,0,5,0,F
37.9310344827586,31.0344827586207,31.0344827586207,6,1,1,0,4,3,3,0,1,3,0,0,2,1,1,2,1,0,6,0,F
27.906976744186,37.2093023255814,34.8837209302326,6,3,2,1,5,2,5,2,2,1,1,2,4,5,5,4,0,3,2,0,F
25,31.8181818181818,43.1818181818182,8,1,2,0,4,4,1,1,9,5,0,3,3,1,3,4,0,3,3,0,F
28.5714285714286,38.0952380952381,33.3333333333333,4,1,2,1,3,0,7,7,2,5,5,3,4,1,4,4,1,3,5,1,F
20.7547169811321,49.0566037735849,30.188679245283,8,4,6,1,6,2,7,3,0,6,2,3,5,0,4,8,1,4,4,1,F
21.5686274509804,37.2549019607843,41.1764705882353,6,2,2,0,3,1,6,3,2,7,3,2,3,0,4,5,2,2,3,2,F
30.5084745762712,35.5932203389831,33.8983050847458,6,4,1,0,6,2,6,2,3,2,3,6,5,4,1,5,1,3,3,2,F
24.5901639344262,42.6229508196721,32.7868852459016,12,0,8,1,4,3,9,2,6,2,1,2,3,1,7,5,0,3,2,2,F
13.7254901960784,56.8627450980392,29.4117647058824,6,0,14,0,3,1,5,4,5,3,4,1,3,0,2,2,0,3,2,0,F
32.4324324324324,32.4324324324324,35.1351351351351,6,3,2,0,0,4,5,1,2,2,1,6,1,0,5,5,1,1,2,1,F
32.4324324324324,32.4324324324324,35.1351351351351,6,3,0,0,1,3,7,2,3,1,0,5,2,0,5,1,1,1,1,1,F
20,43.3333333333333,36.6666666666667,6,1,3,1,3,2,2,1,8,5,2,2,2,2,1,1,0,4,4,2,F
26.530612244898,38.7755102040816,34.6938775510204,6,4,4,0,2,0,4,2,1,4,3,5,5,1,3,3,0,5,4,0,F
31.4814814814815,35.1851851851852,33.3333333333333,6,0,3,1,3,3,7,3,8,6,5,6,2,6,1,5,0,5,6,1,F
0,50,50,2,3,1,1,0,2,2,4,3,3,2,2,3,0,1,12,1,2,3,0,F
30.2325581395349,34.8837209302326,34.8837209302326,4,2,3,0,1,3,5,1,3,6,2,0,2,0,1,2,1,1,5,1,F
31.5789473684211,39.4736842105263,28.9473684210526,6,3,3,0,4,2,9,2,4,9,0,3,1,0,2,4,3,0,3,1,F
41.6666666666667,36.1111111111111,22.2222222222222,8,0,1,0,4,1,4,0,1,4,2,3,0,1,1,0,1,3,7,0,F
15,35,50,4,2,1,1,2,0,5,2,5,4,0,4,3,0,4,1,1,0,4,2,F
25.9259259259259,33.3333333333333,40.7407407407407,4,0,2,1,5,2,1,1,4,1,0,1,1,1,0,3,1,5,4,1,F
0,100,0,1,5,1,1,6,1,2,1,3,4,1,6,2,0,2,6,0,5,3,6,F
34.2105263157895,44.7368421052632,21.0526315789474,8,1,2,0,3,1,3,1,3,1,1,5,3,2,1,0,0,2,7,2,F
44.4444444444444,38.8888888888889,16.6666666666667,4,0,2,3,2,2,3,1,1,0,0,3,1,2,0,1,1,1,4,0,F
30.8943089430894,38.2113821138211,30.8943089430894,8,7,3,0,11,5,10,7,7,7,5,16,6,1,2,8,2,10,8,6,F
31.5789473684211,39.4736842105263,28.9473684210526,6,0,3,0,3,0,4,1,4,4,2,6,3,0,1,1,0,1,4,3,F
5.88235294117647,70.5882352941177,23.5294117647059,4,3,8,1,11,2,4,1,9,1,0,3,0,1,2,2,0,6,3,0,F
25.8064516129032,38.7096774193548,35.4838709677419,6,1,3,0,1,2,4,0,0,1,0,2,3,1,3,5,1,2,0,0,F
24,38,38,6,4,1,2,3,3,3,1,3,4,2,4,1,1,5,7,0,2,3,5,F
23.2323232323232,41.4141414141414,35.3535353535354,14,7,6,2,12,5,6,7,5,4,2,9,4,1,6,7,2,1,3,3,F
21.9512195121951,48.780487804878,29.2682926829268,4,1,2,2,2,0,3,2,1,6,5,4,1,0,3,1,3,1,2,2,F
29.2682926829268,41.4634146341463,29.2682926829268,6,3,6,1,5,2,9,1,4,4,5,10,7,3,4,3,3,7,5,2,F
23.3333333333333,40,36.6666666666667,6,0,4,0,2,1,3,1,1,5,0,2,2,0,2,2,0,1,3,1,F
25,44.6428571428571,30.3571428571429,6,3,6,1,5,2,7,4,6,3,3,5,1,0,4,4,0,6,3,1,F
9.09090909090909,63.6363636363636,27.2727272727273,2,1,2,1,0,0,1,1,3,0,1,1,1,0,0,1,0,1,0,0,F
39.6551724137931,36.2068965517241,24.1379310344828,4,4,4,1,6,2,5,0,3,3,1,7,2,4,2,3,1,2,7,7,F
26.3157894736842,39.4736842105263,34.2105263157895,6,5,3,0,7,3,4,4,3,1,1,2,3,0,3,7,1,0,6,1,F
52,28,20,3,4,1,2,8,0,5,0,4,6,3,4,1,6,3,4,0,4,4,1,F
26.6666666666667,40,33.3333333333333,6,3,3,1,2,3,1,0,7,12,1,2,2,3,2,8,1,8,4,2,F
0,42.8571428571429,57.1428571428571,2,2,4,0,7,1,3,2,3,1,4,0,1,2,5,5,1,5,0,1,F
17.8571428571429,46.4285714285714,35.7142857142857,5,6,5,4,6,6,8,6,7,3,4,7,1,4,6,7,4,7,3,2,F
29.7619047619048,36.9047619047619,33.3333333333333,8,2,4,1,3,3,11,2,7,5,7,5,6,1,5,6,2,2,8,5,F
42.5531914893617,36.1702127659574,21.2765957446809,8,7,1,2,2,8,12,3,2,3,7,8,6,3,4,4,2,5,14,0,F
26.3157894736842,50,23.6842105263158,7,4,5,2,3,2,9,0,2,6,0,12,1,2,5,3,3,8,6,4,F
37.5,30.5555555555556,31.9444444444444,6,4,2,2,7,8,13,2,10,2,7,12,3,8,6,2,1,6,5,1,F
18.4210526315789,36.8421052631579,44.7368421052632,8,0,2,1,4,0,5,1,4,5,1,1,3,1,5,3,0,1,3,1,F
8.69565217391304,47.8260869565217,43.4782608695652,3,6,5,2,4,0,4,1,5,1,1,4,2,1,7,3,1,4,3,3,F
29.4117647058824,37.2549019607843,33.3333333333333,6,1,2,0,3,1,8,5,4,4,3,3,3,1,1,3,0,1,3,3,F
25.5813953488372,53.4883720930233,20.9302325581395,6,4,1,0,0,3,4,3,1,1,4,3,3,1,2,4,0,6,2,2,F
16.6666666666667,61.1111111111111,22.2222222222222,6,3,2,0,6,2,0,0,1,2,1,0,0,0,0,0,0,0,1,0,F
34.4827586206897,36.2068965517241,29.3103448275862,4,6,3,0,4,3,6,4,4,3,1,7,2,2,4,4,1,6,3,1,F
25.9259259259259,37.037037037037,37.037037037037,6,2,1,1,1,1,2,3,0,9,2,2,3,1,6,6,0,1,3,0,F
38.0952380952381,42.8571428571429,19.047619047619,8,2,2,1,2,5,4,2,2,1,0,6,0,2,1,2,2,3,2,1,F
25.7142857142857,42.8571428571429,31.4285714285714,8,3,1,1,1,4,3,2,2,4,3,3,1,0,5,4,0,1,5,0,F
30.6451612903226,43.5483870967742,25.8064516129032,3,3,3,1,6,3,5,2,2,5,3,8,2,2,2,7,2,9,5,5,F
28.9473684210526,36.8421052631579,34.2105263157895,6,1,3,2,1,7,4,1,1,2,0,4,5,1,4,6,0,1,5,4,F
29.7297297297297,48.6486486486486,21.6216216216216,7,5,1,2,5,3,6,2,9,3,2,8,2,6,5,4,0,7,4,1,F
21.8181818181818,38.1818181818182,40,6,0,3,0,2,0,6,3,5,2,5,4,4,1,7,4,2,1,1,4,F
25.6410256410256,38.4615384615385,35.8974358974359,6,3,1,1,1,3,4,3,2,6,1,1,3,0,2,2,1,1,9,0,F
30.7692307692308,36.5384615384615,32.6923076923077,4,4,7,2,6,4,9,5,5,7,6,8,7,4,6,9,4,9,7,4,F
21.2765957446809,38.2978723404255,40.4255319148936,8,1,4,0,5,0,5,2,4,3,2,2,3,0,5,2,0,1,3,3,F
19.2307692307692,46.1538461538462,34.6153846153846,6,4,0,1,0,1,3,1,2,4,3,1,3,5,4,3,2,3,5,1,F
31.6455696202532,40.5063291139241,27.8481012658228,10,6,4,1,4,9,5,4,7,3,4,9,3,2,3,5,2,3,4,3,F
28.9473684210526,39.4736842105263,31.5789473684211,4,5,1,1,2,6,1,0,5,2,3,6,2,2,1,2,2,2,1,2,F
31.0810810810811,37.8378378378378,31.0810810810811,6,2,7,2,7,5,9,3,7,5,9,6,7,4,6,8,2,8,12,4,F
14.2857142857143,44.6428571428571,41.0714285714286,10,6,6,0,6,3,4,2,2,3,2,2,1,0,9,6,1,3,2,5,F
26.2295081967213,40.9836065573771,32.7868852459016,6,4,6,1,1,5,8,4,13,6,1,14,2,5,4,6,0,7,1,0,F
22.9508196721311,40.9836065573771,36.0655737704918,7,7,5,0,3,3,7,3,12,9,2,4,3,4,6,5,0,6,1,1,F
29.7520661157025,38.0165289256198,32.2314049586777,12,7,5,2,7,7,12,3,7,9,6,7,10,7,7,3,3,8,6,2,F
17.6470588235294,47.0588235294118,35.2941176470588,6,1,6,1,3,1,6,4,5,4,4,1,3,0,2,2,0,2,3,2,F
21.6216216216216,45.9459459459459,32.4324324324324,4,0,3,4,2,5,2,4,0,9,0,2,3,1,3,5,0,3,1,4,F
19.2307692307692,42.3076923076923,38.4615384615385,5,4,4,0,2,1,6,1,2,9,3,8,1,5,7,15,2,6,5,3,F
26.2295081967213,52.4590163934426,21.3114754098361,7,6,6,5,6,3,13,2,3,9,4,13,2,2,4,9,1,9,6,4,F
31.0344827586207,44.8275862068966,24.1379310344828,4,2,4,2,3,1,1,5,5,3,0,5,2,1,6,7,0,2,8,1,F
19.7674418604651,37.2093023255814,43.0232558139535,18,2,11,2,5,2,1,1,5,14,0,5,3,3,6,8,0,1,7,1,F
17.0731707317073,41.4634146341463,41.4634146341463,8,0,8,0,1,2,5,0,3,10,2,1,4,1,1,2,2,1,1,3,F
21.7391304347826,45.6521739130435,32.6086956521739,8,3,4,1,3,1,4,2,2,4,2,1,7,3,1,5,4,1,2,2,F
21.7391304347826,43.4782608695652,34.7826086956522,8,3,2,0,7,4,13,3,7,4,3,8,3,0,7,10,0,5,3,3,F
23.6363636363636,38.1818181818182,38.1818181818182,7,8,4,1,4,2,6,2,5,8,2,12,2,4,4,7,0,4,3,1,F
29.4117647058824,47.0588235294118,23.5294117647059,6,2,7,1,5,1,10,3,4,8,4,10,4,5,1,4,0,5,3,2,F
36.3636363636364,42.4242424242424,21.2121212121212,6,3,1,1,6,2,11,4,6,2,1,10,1,2,1,1,0,1,5,0,F
24.2424242424242,45.4545454545455,30.3030303030303,6,1,3,1,6,1,9,3,4,8,3,12,3,2,3,4,0,4,1,0,F
36.3636363636364,36.3636363636364,27.2727272727273,6,3,5,0,5,1,12,4,4,5,1,12,1,2,3,2,0,2,6,0,F
30.3030303030303,39.3939393939394,30.3030303030303,6,4,0,1,5,0,10,5,4,6,1,12,3,2,1,3,0,0,1,0,F
17.0731707317073,46.3414634146341,36.5853658536585,5,5,3,2,4,2,8,5,0,3,4,10,2,1,9,9,0,2,4,5,F
14.2857142857143,57.1428571428571,28.5714285714286,2,4,4,3,7,8,5,2,7,3,1,13,2,1,8,7,1,9,7,4,F
26.1538461538462,35.3846153846154,38.4615384615385,8,2,5,0,1,4,8,5,3,5,2,4,4,2,6,16,1,5,4,1,F
20.7547169811321,45.2830188679245,33.9622641509434,6,5,2,2,7,2,7,3,3,6,2,11,2,1,5,6,1,3,8,3,F
23.4375,50,26.5625,9,3,6,3,4,8,8,2,2,6,3,8,1,1,1,10,0,9,4,6,F
30.4347826086957,43.4782608695652,26.0869565217391,6,5,4,1,0,4,4,3,4,4,1,4,1,4,4,3,0,3,2,3,F
50,33.3333333333333,16.6666666666667,2,8,4,0,5,2,9,0,5,7,6,6,2,3,5,3,1,3,7,0,F
41.3793103448276,31.0344827586207,27.5862068965517,6,0,2,0,2,2,4,0,2,3,0,0,1,0,1,1,1,0,9,1,F
21.2121212121212,48.4848484848485,30.3030303030303,5,4,13,3,2,4,6,2,2,13,0,4,3,9,1,6,0,4,3,2,F
25.7142857142857,45.7142857142857,28.5714285714286,7,1,5,1,7,1,9,2,4,0,4,8,2,1,0,3,0,1,3,0,F
20.7792207792208,38.961038961039,40.2597402597403,12,4,2,1,3,2,8,2,4,5,1,3,7,2,7,7,1,6,3,3,F
12.5,25,62.5,4,2,7,1,2,5,5,0,0,13,0,6,6,3,5,9,1,3,8,0,F
26.4705882352941,47.0588235294118,26.4705882352941,6,0,2,0,2,3,3,2,3,4,2,5,1,2,2,2,1,4,0,2,F
15.3846153846154,50,34.6153846153846,4,4,7,5,7,2,3,5,1,2,5,3,1,1,8,12,0,3,3,6,F
26.8292682926829,53.6585365853659,19.5121951219512,8,7,2,0,2,4,4,4,1,1,3,2,2,3,5,5,0,4,0,2,F
26.9230769230769,42.3076923076923,30.7692307692308,8,4,4,0,9,3,5,2,3,0,3,4,1,2,2,6,2,2,5,2,F
0,0,0,0,3,2,1,4,2,5,2,5,7,3,4,0,8,3,2,0,5,5,2,F
22.2222222222222,33.3333333333333,44.4444444444444,4,0,2,1,5,0,1,1,2,2,1,4,4,1,3,6,3,4,1,1,F
32.5301204819277,36.144578313253,31.3253012048193,8,2,3,2,3,1,13,1,7,5,5,3,3,2,5,7,3,2,9,6,F
36.8421052631579,42.1052631578947,21.0526315789474,4,5,1,2,3,0,10,3,7,5,2,12,5,4,3,1,0,5,5,2,F
23.0769230769231,46.1538461538462,30.7692307692308,6,1,6,3,5,0,10,4,3,8,3,8,3,3,8,12,0,8,5,2,F
13.7931034482759,44.8275862068966,41.3793103448276,5,0,1,0,2,1,5,2,3,5,2,12,1,1,3,3,3,2,2,0,F
31.3725490196078,39.2156862745098,29.4117647058824,8,5,5,2,9,3,11,4,2,3,1,15,2,3,1,6,1,4,4,4,F
30.4347826086957,52.1739130434783,17.3913043478261,5,3,3,2,3,4,6,3,2,5,1,8,1,3,2,9,0,4,6,2,F
32.5581395348837,39.5348837209302,27.906976744186,7,2,3,2,3,7,8,6,7,5,1,9,2,3,2,7,3,5,3,1,F
24.3243243243243,43.2432432432432,32.4324324324324,8,3,8,0,3,3,7,0,6,5,2,10,1,2,1,6,2,2,1,0,F
18.1818181818182,48.4848484848485,33.3333333333333,6,4,2,2,4,3,7,2,0,5,1,9,1,3,1,6,0,2,3,3,F
20.8333333333333,39.5833333333333,39.5833333333333,8,0,3,0,5,2,8,2,5,1,2,8,2,4,5,4,1,4,2,1,F
24.3243243243243,43.2432432432432,32.4324324324324,8,2,5,0,3,2,6,0,5,4,2,10,1,2,0,6,2,1,1,0,F
21.7391304347826,56.5217391304348,21.7391304347826,4,3,4,0,3,2,5,1,1,0,1,10,0,5,1,4,0,5,2,2,F
18.1818181818182,48.4848484848485,33.3333333333333,8,2,4,0,3,3,7,5,5,10,3,12,4,4,3,11,1,7,3,3,F
35.1351351351351,37.8378378378378,27.027027027027,7,0,2,0,1,3,8,1,2,3,1,13,3,4,2,4,2,0,2,2,F
12.5,54.1666666666667,33.3333333333333,4,7,2,2,3,3,7,1,4,5,1,9,5,4,6,5,0,10,4,2,F
23.0769230769231,42.7350427350427,34.1880341880342,19,3,4,0,4,7,12,5,8,11,5,10,5,8,9,9,0,13,6,5,F
12.5,54.1666666666667,33.3333333333333,4,4,3,2,0,2,2,0,3,2,1,2,1,4,4,4,0,6,1,2,F
27.8688524590164,40.9836065573771,31.1475409836066,4,4,4,1,4,0,2,1,4,5,3,8,3,2,2,3,2,4,6,4,F
23.6842105263158,52.6315789473684,23.6842105263158,6,2,5,0,5,0,4,1,2,0,2,2,3,0,1,1,0,2,6,4,F
29.0322580645161,41.9354838709677,29.0322580645161,5,0,2,0,8,2,7,1,1,0,1,10,1,3,2,0,1,2,2,2,F
23.5294117647059,41.1764705882353,35.2941176470588,7,3,1,2,5,7,9,3,2,2,1,12,1,5,7,6,1,3,1,4,F
0,0,0,0,4,4,0,2,2,15,4,1,15,1,9,2,0,5,4,1,4,8,3,F
28.5714285714286,35.7142857142857,35.7142857142857,4,2,3,2,2,3,6,4,3,2,3,2,7,2,4,1,1,3,5,0,F
11.1111111111111,55.5555555555556,33.3333333333333,4,3,2,1,3,1,2,0,0,3,0,0,1,1,2,2,1,1,3,2,F
14.8148148148148,44.4444444444444,40.7407407407407,4,3,6,1,3,3,4,8,7,16,2,4,7,2,5,4,1,5,7,5,F
25.7142857142857,42.8571428571429,31.4285714285714,8,2,1,0,1,4,3,1,2,4,3,3,1,6,5,4,0,1,4,0,F
29.7297297297297,40.5405405405405,29.7297297297297,7,2,4,2,0,4,4,1,3,4,1,4,2,3,3,4,1,0,2,1,F
24.5901639344262,37.7049180327869,37.7049180327869,12,0,5,1,6,3,7,1,6,4,1,4,1,1,6,4,0,2,2,2,F
34.1772151898734,40.5063291139241,25.3164556962025,8,7,2,0,2,6,7,1,4,6,3,8,4,5,5,6,2,10,8,3,F
10.5263157894737,28.9473684210526,60.5263157894737,6,1,3,1,2,2,3,1,9,5,0,9,9,1,4,3,3,1,2,0,F
25,46.4285714285714,28.5714285714286,7,4,7,3,6,2,7,6,7,3,3,7,2,0,4,3,0,8,3,1,F
0,75,25,2,2,2,0,0,1,0,2,5,2,1,2,1,3,0,3,0,1,2,0,F
25,37.5,37.5,4,1,2,2,2,0,2,2,3,12,3,4,2,5,1,2,0,2,5,3,F
33.3333333333333,50,16.6666666666667,2,1,2,2,2,1,3,3,1,4,0,1,1,4,3,2,0,3,3,0,F
31.8181818181818,54.5454545454545,13.6363636363636,3,0,4,1,3,1,2,2,2,1,2,5,0,2,0,1,0,4,1,2,F
50,50,0,2,2,3,1,1,1,1,2,0,6,4,3,2,2,1,1,0,1,2,1,F
23.8095238095238,47.6190476190476,28.5714285714286,3,0,0,2,1,2,2,2,2,5,2,2,0,1,0,1,1,5,1,1,F
16.6666666666667,66.6666666666667,16.6666666666667,2,1,0,1,3,1,2,3,5,5,2,2,1,2,3,3,0,3,5,3,F
25,75,0,2,1,3,1,2,1,2,2,8,1,1,3,1,2,1,1,1,3,1,0,F
0,50,50,2,1,1,1,2,1,3,2,5,2,0,5,0,3,3,0,0,3,2,1,F
25,75,0,2,0,4,0,0,1,2,1,4,2,1,1,2,2,1,0,0,4,1,2,F
21.4285714285714,57.1428571428571,21.4285714285714,3,2,3,0,1,0,2,2,3,3,0,4,1,2,1,0,0,3,4,1,F
0,50,50,2,1,1,1,2,1,2,2,3,2,0,4,0,3,3,0,1,3,1,1,F
16.6666666666667,50,33.3333333333333,2,1,1,1,2,1,2,2,4,2,0,4,0,3,3,0,1,3,2,1,F
33.3333333333333,66.6666666666667,0,2,0,0,1,1,1,2,2,5,3,1,2,0,2,1,2,1,1,4,0,F
0,50,50,2,0,1,1,2,1,0,2,2,7,0,2,1,3,1,1,0,1,1,1,F
22.2222222222222,55.5555555555556,22.2222222222222,3,6,3,2,9,3,8,8,3,6,6,13,5,6,7,11,1,12,4,5,F
21.0526315789474,43.859649122807,35.0877192982456,8,5,5,2,5,5,6,4,6,7,3,17,6,4,0,10,1,9,3,1,F
21.7391304347826,41.304347826087,36.9565217391304,8,5,2,1,1,2,12,3,1,9,3,12,3,2,4,5,1,1,1,3,F
50,50,0,2,4,5,0,6,5,6,4,4,3,4,12,1,3,1,5,0,4,2,2,F
25,43.75,31.25,6,0,2,2,4,1,6,3,3,7,2,15,2,5,3,3,0,2,2,2,F
31.25,40.625,28.125,4,3,2,0,3,4,11,2,3,5,2,13,2,5,0,4,0,3,2,4,F
25,50,25,2,0,5,0,2,8,8,4,6,9,2,12,4,3,4,5,0,8,3,3,F
24.5283018867925,39.622641509434,35.8490566037736,5,3,6,2,5,2,10,5,6,6,2,9,4,5,5,3,0,2,6,0,F
25,50,25,2,0,0,0,1,2,1,2,3,5,0,2,0,3,1,1,0,1,5,0,F
25,75,0,2,0,2,0,0,2,0,0,1,6,2,4,1,2,1,2,0,1,3,1,F
33.3333333333333,33.3333333333333,33.3333333333333,2,1,2,0,2,1,1,1,3,4,1,2,1,4,4,1,0,1,0,1,F
25,75,0,2,2,1,0,0,1,1,1,3,3,1,3,1,2,0,2,0,2,0,0,F
0,100,0,2,5,9,2,12,4,7,3,13,7,3,8,2,10,8,11,0,10,6,2,F
21.5384615384615,41.5384615384615,36.9230769230769,5,9,12,2,5,5,6,4,7,11,3,13,7,5,8,8,0,7,3,7,F
25,37.5,37.5,4,2,4,0,2,2,3,3,9,3,2,3,3,5,1,4,0,5,3,2,F
37.5,21.875,40.625,4,1,1,0,2,3,10,2,9,6,2,14,0,7,3,5,1,2,3,2,F
34.2105263157895,38.1578947368421,27.6315789473684,7,3,5,5,4,3,12,4,6,12,4,13,2,9,3,4,1,4,6,3,F
35.2941176470588,44.1176470588235,20.5882352941176,4,3,3,2,3,3,8,2,4,6,3,11,1,8,2,3,0,3,5,3,F
23.0769230769231,48.7179487179487,28.2051282051282,4,2,3,1,2,2,8,4,1,6,4,12,5,2,1,5,2,3,2,4,F
31.25,37.5,31.25,5,5,5,4,5,4,11,1,4,8,3,12,3,5,1,7,1,6,3,3,F
30.6451612903226,33.8709677419355,35.4838709677419,5,0,1,2,5,3,8,6,3,8,3,12,3,7,3,3,0,3,1,3,F
24.1758241758242,37.3626373626374,38.4615384615385,10,5,1,6,5,6,8,6,8,13,4,15,4,8,1,10,0,8,5,1,F
25,38.3333333333333,36.6666666666667,8,3,4,1,5,2,8,2,6,10,3,16,2,7,5,2,0,5,5,2,F
25,75,0,2,2,3,0,6,3,12,1,4,1,1,8,2,2,2,3,0,9,2,3,F
0,75,25,2,3,0,1,3,0,8,1,4,4,2,11,0,2,2,1,0,1,0,0,F
0,75,25,2,2,1,0,2,1,7,1,4,4,2,10,1,3,1,2,0,2,1,2,F
43.3333333333333,23.3333333333333,33.3333333333333,3,4,0,0,4,3,9,1,2,4,1,11,1,4,1,1,1,1,1,2,F
25,47.2222222222222,27.7777777777778,4,7,2,3,3,5,3,7,2,7,5,4,11,10,4,8,0,7,8,2,F
35,35,30,3,2,3,2,2,5,2,2,2,8,5,4,1,3,5,3,1,2,5,1,F
33.3333333333333,38.0952380952381,28.5714285714286,2,2,2,3,2,0,2,0,2,4,2,5,1,3,2,1,0,2,1,1,F
25,75,0,2,3,1,0,1,2,7,1,4,5,1,9,0,2,4,3,0,3,4,3,F
29.0322580645161,37.0967741935484,33.8709677419355,6,6,1,1,5,2,13,3,7,8,4,15,2,8,4,2,0,4,0,4,F
25,75,0,2,0,1,1,1,0,1,2,1,7,2,4,2,3,0,0,0,1,2,0,F
25,75,0,2,0,1,0,0,2,0,1,1,7,2,3,1,2,1,2,0,1,3,1,F
0,75,25,2,2,2,0,0,1,0,2,5,2,1,2,1,3,0,3,0,1,2,0,F
25,37.5,37.5,4,1,2,2,2,0,2,2,3,12,3,4,2,5,1,2,0,2,5,3,F
33.3333333333333,50,16.6666666666667,2,1,2,2,2,1,3,3,1,4,0,1,1,4,3,2,0,3,3,0,F
31.8181818181818,54.5454545454545,13.6363636363636,3,0,4,1,3,1,2,2,2,1,2,5,0,2,0,1,0,4,1,2,F
50,50,0,2,2,3,1,1,1,1,2,0,6,4,3,2,2,1,1,0,1,2,1,F
23.8095238095238,47.6190476190476,28.5714285714286,3,0,0,2,1,2,2,2,2,5,2,2,0,1,0,1,1,5,1,1,F
16.6666666666667,66.6666666666667,16.6666666666667,2,1,0,1,3,1,2,3,5,5,2,2,1,2,3,3,0,3,5,3,F
25,75,0,2,1,3,1,2,1,2,2,8,1,1,3,1,2,1,1,1,3,1,0,F
0,50,50,2,1,1,1,2,1,3,2,5,2,0,5,0,3,3,0,0,3,2,1,F
25,75,0,2,0,4,0,0,1,2,1,4,2,1,1,2,2,1,0,0,4,1,2,F
21.4285714285714,57.1428571428571,21.4285714285714,3,2,3,0,1,0,2,2,3,3,0,4,1,2,1,0,0,3,4,1,F
0,50,50,2,1,1,1,2,1,2,2,3,2,0,4,0,3,3,0,1,3,1,1,F
16.6666666666667,50,33.3333333333333,2,1,1,1,2,1,2,2,4,2,0,4,0,3,3,0,1,3,2,1,F
33.3333333333333,66.6666666666667,0,2,0,0,1,1,1,2,2,5,3,1,2,0,2,1,2,1,1,4,0,F
0,50,50,2,0,1,1,2,1,0,2,2,7,0,2,1,3,1,1,0,1,1,1,F
22.2222222222222,55.5555555555556,22.2222222222222,3,6,3,2,9,3,8,8,3,6,6,13,5,6,7,11,1,12,4,5,F
21.0526315789474,43.859649122807,35.0877192982456,8,5,5,2,5,5,6,4,6,7,3,17,6,4,0,10,1,9,3,1,F
21.7391304347826,41.304347826087,36.9565217391304,8,5,2,1,1,2,12,3,1,9,3,12,3,2,4,5,1,1,1,3,F
50,50,0,2,4,5,0,6,5,6,4,4,3,4,12,1,3,1,5,0,4,2,2,F
25,43.75,31.25,6,0,2,2,4,1,6,3,3,7,2,15,2,5,3,3,0,2,2,2,F
31.25,40.625,28.125,4,3,2,0,3,4,11,2,3,5,2,13,2,5,0,4,0,3,2,4,F
25,50,25,2,0,5,0,2,8,8,4,6,9,2,12,4,3,4,5,0,8,3,3,F
24.5283018867925,39.622641509434,35.8490566037736,5,3,6,2,5,2,10,5,6,6,2,9,4,5,5,3,0,2,6,0,F
25,50,25,2,0,0,0,1,2,1,2,3,5,0,2,0,3,1,1,0,1,5,0,F
25,75,0,2,0,2,0,0,2,0,0,1,6,2,4,1,2,1,2,0,1,3,1,F
33.3333333333333,33.3333333333333,33.3333333333333,2,1,2,0,2,1,1,1,3,4,1,2,1,4,4,1,0,1,0,1,F
25,75,0,2,2,1,0,0,1,1,1,3,3,1,3,1,2,0,2,0,2,0,0,F
0,100,0,2,5,9,2,12,4,7,3,13,7,3,8,2,10,8,11,0,10,6,2,F
21.5384615384615,41.5384615384615,36.9230769230769,5,9,12,2,5,5,6,4,7,11,3,13,7,5,8,8,0,7,3,7,F
25,37.5,37.5,4,2,4,0,2,2,3,3,9,3,2,3,3,5,1,4,0,5,3,2,F
37.5,21.875,40.625,4,1,1,0,2,3,10,2,9,6,2,14,0,7,3,5,1,2,3,2,F
34.2105263157895,38.1578947368421,27.6315789473684,7,3,5,5,4,3,12,4,6,12,4,13,2,9,3,4,1,4,6,3,F
35.2941176470588,44.1176470588235,20.5882352941176,4,3,3,2,3,3,8,2,4,6,3,11,1,8,2,3,0,3,5,3,F
23.0769230769231,48.7179487179487,28.2051282051282,4,2,3,1,2,2,8,4,1,6,4,12,5,2,1,5,2,3,2,4,F
31.25,37.5,31.25,5,5,5,4,5,4,11,1,4,8,3,12,3,5,1,7,1,6,3,3,F
30.6451612903226,33.8709677419355,35.4838709677419,5,0,1,2,5,3,8,6,3,8,3,12,3,7,3,3,0,3,1,3,F
24.1758241758242,37.3626373626374,38.4615384615385,10,5,1,6,5,6,8,6,8,13,4,15,4,8,1,10,0,8,5,1,F
25,38.3333333333333,36.6666666666667,8,3,4,1,5,2,8,2,6,10,3,16,2,7,5,2,0,5,5,2,F
25,75,0,2,2,3,0,6,3,12,1,4,1,1,8,2,2,2,3,0,9,2,3,F
0,75,25,2,3,0,1,3,0,8,1,4,4,2,11,0,2,2,1,0,1,0,0,F
0,75,25,2,2,1,0,2,1,7,1,4,4,2,10,1,3,1,2,0,2,1,2,F
43.3333333333333,23.3333333333333,33.3333333333333,3,4,0,0,4,3,9,1,2,4,1,11,1,4,1,1,1,1,1,2,F
25,47.2222222222222,27.7777777777778,4,7,2,3,3,5,3,7,2,7,5,4,11,10,4,8,0,7,8,2,F
35,35,30,3,2,3,2,2,5,2,2,2,8,5,4,1,3,5,3,1,2,5,1,F
33.3333333333333,38.0952380952381,28.5714285714286,2,2,2,3,2,0,2,0,2,4,2,5,1,3,2,1,0,2,1,1,F
